03829;KUIVALAHDENTIE 2 B;LUVIA;OP LUVIA;61.360900;21.623980
40134;HARJAVALLANKATU 12;HARJAVALTA;K-SUPERMARKET MYLLY;61.313830;22.146430
04340;HARJAVALLANKATU 13;HARJAVALTA;OP HARJAVALTA;61.314180;22.145554
04099;HARJAVALLANKATU 17;HARJAVALTA;NORDEA HARJAVALTA;61.314930;22.144610
04367;PORINTIE 4;NAKKILA;OP NAKKILA;61.366050;22.003160
05868;FINPYYNTIE 5;NOORMARKKU;K-MARKET OSTERI;61.591701;21.869772
04032;VANHATIE 17;POMARKKU;OP POMARKKU;61.695400;22.011930
04146;KANKAANPÄÄNTIE 2;SIIKAINEN;OP SIIKAINEN;61.877750;21.823070
05706;KAUPPATIE 51;MERIKARVIA;S-MARKET MERIKARVIA;61.859859;21.504841
40125;KARTANONKATU 11;FORSSA;KARTANOKESKUS;60.817100;23.628540
05754;KEITAANKATU 1;FORSSA;NESTE AUTOKEIDAS;60.825734;23.576090
03831;MATKAILIJANKATU 2;FORSSA;ABC FORSSA;60.827081;23.573744
05111;SIBELIUKSENKATU 3;FORSSA;OP FORSSA;60.815067;23.629832
04206;TAPULIKUJA 6;FORSSA;PRISMA FORSSA;60.812040;23.634700
05614;TAPULIKUJA 6;FORSSA;PRISMA FORSSA;60.812190;23.637030
05613;YHTIÖNKATU;FORSSA;K-CITYMARKET KUTOMON KAUPPPAKESKUS;60.810430;23.630170
05854;SIURILANKATU 28;FORSSA;LIIKETILA;60.802740;23.626150
05774;HAKKAPELIITANTIE 5;TAMMELA;S-MARKET TAMMELA;60.807562;23.758874
04154;JOENSUUNTIE 11;SOMERO;OP SOMERO;60.627210;23.516390
05064;JOENSUUNTIE 27;SOMERO;SP SOMERO;60.629630;23.513970
04282;HÄMEENTIE 14;KOSKI TL;POP KOSKI TL;60.654526;23.140497
05668;KESKUSKATU 12;JOKIOINEN;OP JOKIOINEN;60.803640;23.484610
03985;HUMPPILANTIE 11;HUMPPILA;OP HUMPPILA;60.921520;23.363450
05719;KISATIE 2;URJALA;OP URJALA;61.081350;23.549990
05851;KAUPPAKATU 3;PUNKALAIDUN;K-SUPERMARKET POURU;61.113140;23.106100
04982;KURJENMÄENTIE 2;YPÄJÄ;OP YPÄJÄ;60.803502;23.281831
04556;ALEKSIS KIVEN KATU 11;LOIMAA;K-CITYMARKET LOIMAA;60.854469;23.044210
04661;ALEKSIS KIVEN KATU 7;LOIMAA;PRISMA LOIMAA;60.855666;23.046107
40118;KAUPPALANKATU 5-7;LOIMAA;TORIKULMA LOIMAA;60.851900;23.057220
04983;VESIKOSKENKATU 13;LOIMAA;NORDEA LOIMAA;60.851970;23.057870
03939;HIRVIKOSKENTIE 219;LOIMAA;LIIKETILA;60.868210;22.987160
05966;LOIMIJOENTIE 79;ALASTARO;SALE ALASTARO;60.953680;22.863980
04051;YLÄNEENTIE 2;ORIPÄÄ;OP ORIPÄÄ;60.856340;22.696270
04519;SALLILANTIE 49;VAMPULA;OP VAMPULA;61.026468;22.689317
05174;RISTO RYTIN KATU 2;HUITTINEN;HÄRKÄPAKARI;61.174628;22.681284
05015;RISTO RYTIN KATU 37;HUITTINEN;S-MARKET HUITTINEN;61.177112;22.701297
40149;SÄRMÄKATU 1;HUITTINEN;K-SUPERMARKET LAUTTURI;61.178820;22.697910
04161;PÄÄTIE 11;SASTAMALA;APTEEKKI;61.285140;22.697330
40186;HAAPIONKATU 14;KOKEMÄKI;S-MARKET KOKEMÄKI;61.255280;22.348560
05633;HATANPÄÄN VALTATIE 1;TAMPERE;KOSKIKESKUS 2 .KRS;61.496000;23.766960
05634;HATANPÄÄN VALTATIE 1;TAMPERE;KOSKIKESKUS 2 KRS;61.495970;23.766610
40021;HATANPÄÄN VALTATIE 1;TAMPERE;KOSKIKESKUS 1. KRS.;61.495290;23.767930
40189;HÄMEENKATU 12;TAMPERE;OP TAMPERE;61.498298;23.767331
05505;HÄMEENKATU 4;TAMPERE;STOCKMANN / LIUKUPORTAAN VIERESSÄ;61.498518;23.770483
05915;HÄMEENKATU 7;TAMPERE;NORDEA HÄMEENKATU 7;61.498227;23.768942
05780;RAUTATIENKATU 25;TAMPERE;RAUTATIEASEMA / ASEMATUNNELI;61.498388;23.772022
05765;TAMMELAN PUISTOKATU 26;TAMPERE;K-MARKET MESTARI;61.500805;23.779443
40163;TULLIKATU 6;TAMPERE;TULLINTORI / 0-KERROKSEN AULA;61.497330;23.777020
05493;HÄMEENKATU 21;TAMPERE;SOKOS;61.497130;23.757930
05494;HÄMEENKATU 21;TAMPERE;SOKOS;61.497130;23.757860
40025;HÄMEENKATU 22;TAMPERE;NORDEA HÄMEENKATU 22;61.497580;23.756400
04427;KUNINKAANKATU 26;TAMPERE;NORDEA TAMPERE;61.497700;23.757060
05041;KUNINKAANKATU 26;TAMPERE;NORDEA TAMPERE;61.497710;23.757060
04713;ITÄINENKATU 9;TAMPERE;FINLAYSON;61.500954;23.759031
04241;KUNINKAANKATU 22;TAMPERE;KÄVELYKATU;61.498873;23.756534
05778;SATAKUNNANKATU 36;TAMPERE;SALE AMURI;61.499990;23.748010
05469;SÄRKÄNNIEMI;TAMPERE;SÄRKÄNNIEMI / NÄSINNEULAN RAKENNUS;61.504680;23.743590
04734;PISPALAN VALTATIE 133;TAMPERE;EPILÄ;61.508013;23.669504
05841;TESOMANKATU 4;TAMPERE;K-SUPERMARKET LÄNSIPORTTI;61.505220;23.626880
40164;TESOMANKATU 4;TAMPERE;K-SUPERMARKET LÄNSIPORTTI;61.505360;23.626250
04069;HARJUNTAUSTA 7;TAMPERE;K-CITYMARKET LIELAHTI;61.515570;23.667120
05465;HARJUNTAUSTA 7;TAMPERE;K-CITYMARKET LIELAHTI;61.515000;23.666740
04678;POSSIJÄRVENKATU 1;TAMPERE;OP LIELAHTI;61.517720;23.663430
05478;TURVESUONKATU 2;TAMPERE;PRISMA LIELAHTI;61.519468;23.666389
40127;TURVESUONKATU 2;TAMPERE;PRISMA LIELAHTI;61.518600;23.661860
04296;ASEMANTIE 2;YLÖJÄRVI;SALE ASEMANTIE;61.556590;23.595360
05483;ELOTIE 1;YLÖJÄRVI;ELO;61.556500;23.567260
05655;HIITINTIE 1;YLÖJÄRVI;ABC TEIVO;61.531980;23.633820
03830;MIKKOLANTIE 1;YLÖJÄRVI;OP YLÖJÄRVI;61.548820;23.596430
40075;SOPPEENTIE 2;YLÖJÄRVI;NORDEA YLÖJÄRVI;61.549130;23.594820
05670;LÄHDEVAINIONTIE 1;YLÖJÄRVI;S-MARKET YLÖJÄRVI;61.564350;23.594690
04746;ITSENÄISYYDENKATU 17;TAMPERE;NORDEA TAMMELA;61.499065;23.782199
04822;TAMMELAN PUISTOKATU 21;TAMPERE;NESTE TAMMELA;61.503200;23.780110
05499;TEISKONTIE 35;TAMPERE;TAYS /KESKUSSAIRAALA;61.503820;23.817690
04787;SAMMONKATU 17;TAMPERE;NORDEA KALEVA;61.497450;23.798020
05464;SAMMONKATU 60;TAMPERE;S-MARKET KALEVA;61.494279;23.813018
05472;SAMMONKATU 75;TAMPERE;PRISMA KALEVA;61.492110;23.819600
05628;SAMMONKATU 75;TAMPERE;PRISMA KALEVA;61.492110;23.819600
40160;SAMMONKATU 75;TAMPERE;PRISMA KALEVA;61.491150;23.821830
04583;LIIKEKATU 3;TAMPERE;PRISMA LINNAINMAA;61.495680;23.882760
05474;LIIKEKATU 3;TAMPERE;PRISMA LINNAINMAA;61.496240;23.882970
05931;MÄENTAKUSENKATU 1;TAMPERE;K-CITYMARKET LINNAINMAA;61.496426;23.887977
04838;RISTINARKUNTIE 20;TAMPERE;LIIKETILA;61.484190;23.850980
05620;MARTINPOJANKATU 4;TAMPERE;K-CITYMARKET TURTOLA;61.475630;23.840200
05621;MARTINPOJANKATU 4;TAMPERE;K-CITYMARKET TURTOLA;61.475640;23.840200
04242;INSINÖÖRINKATU 11;TAMPERE;NESTE HERVANTA;61.454618;23.846822
05943;INSINÖÖRINKATU 23;TAMPERE;NORDEA HERVANTA/KAUPPAKESKUS;61.450680;23.849850
04740;LINDFORSINKATU 2;TAMPERE;OP HERVANTA;61.450900;23.848520
04248;PIETILÄNKATU 2;TAMPERE;DUO;61.450770;23.852380
40027;PIETILÄNKATU 2;TAMPERE;DUO;61.450860;23.852720
04548;KANGASALANTIE 120;TAMPERE;K-MARKET VEHMAINEN;61.474380;23.918420
05462;VIINIKANKATU 40;TAMPERE;K-SUPERMARKET NEKALAN SUURJAKO;61.479916;23.782519
04775;LEMPÄÄLÄNTIE 21;TAMPERE;PRISMA KOIVISTONKYLÄ;61.467690;23.774790
05489;LEMPÄÄLÄNTIE 21;TAMPERE;PRISMA KOIVISTONKYLÄ;61.467687;23.774793
04360;PELTOLAMMINKATU 40;TAMPERE;SIWA TAMPERE;61.449850;23.752620
05802;TAMPEREENTIE 453;LEMPÄÄLÄ;S-MARKET SÄÄKSJÄRVI;61.415704;23.758840
05908;KENKÄTIE 4;PIRKKALA;S-MARKET PARTOLA;61.469460;23.719260
40124;PALMROTHINTIE 2;PIRKKALA;K-CITYMARKET PARTOLA;61.464970;23.721820
05466;KEISARINVIITTA 2;PIRKKALA;ABC PIRKKALA;61.452919;23.641882
04732;SUUPANTIE 4;PIRKKALA;NORDEA PIRKKALA;61.466030;23.646720
04217;KAUPPATIE 11;KURU;OP KURU;61.878495;23.727128
40205;RUOVEDENTIE 13;RUOVESI;OP RUOVESI;61.985759;24.070391
40195;VIRTAINTIE 28;VIRRAT;K-SUPERMARKET VIRRAT;62.238722;23.773127
04532;VIRTAINTIE 40;VIRRAT;OP VIRRAT;62.242299;23.768767
05282;KESKUSTIE 25;ORIVESI;OP ORIVESI;61.676776;24.357595
40140;KESKUSTIE 32;ORIVESI;NORDEA ORIVESI;61.677170;24.357150
05714;LÄNKIPOHJANTIE 17;LÄNGELMÄKI;LIIKETILA;61.729180;24.788640
04604;KOSKITIE 50;KORKEAKOSKI;OP KORKEAKOSKI;61.797004;24.369761
04985;PUISTOTIE 1;HALLI;OP HALLI;61.860924;24.828047
05880;KAARIKATU 1;VILPPULA;OP VILPPULA;62.022226;24.511854
05099;HALLITUSKATU 23;MÄNTTÄ;DANSKE MÄNTTÄ;62.029250;24.623810
40115;SEPPÄLÄNPUISTOTIE 1;MÄNTTÄ;K-MARKET RUOKAPALETTI;62.030640;24.622380
04155;POSTITIE 3;KOLHO;OP KOLHO;62.138955;24.498858
05341;RUUTANANTIE 869;RUUTANA;K-MARKET RUUTANA;61.527140;24.017220
05443;FINNENTIE 1;KANGASALA;K-SUPERMARKET KANGASALA;61.462333;24.067786
04371;KUOHUNHARJUNTIE 26;KANGASALA;OP KANGASALA;61.462363;24.078154
04577;PUUSEPÄNTIE 31;KANGASALA;S-MARKET KANGASALA;61.468757;24.037866
05883;MÄKIRINTEENTIE 10;KANGASALA;PRISMA KANGASALA;61.474480;23.978900
40138;MÄKIRINTEENTIE 10;KANGASALA;PRISMA KANGASALA;61.475520;23.978950
04407;VATIALANTIE 1;KANGASALA;OP KANGASALA;61.474532;23.944109
05891;ISONIEMENTIE 1;SAHALAHTI;OP SAHALAHTI;61.475800;24.328900
04091;KESKUSTIE 4;PÄLKÄNE;K-SUPERMARKET PÄLKÄNE;61.339700;24.269160
05807;KESKITIE 16;LUOPIOINEN;SP LUOPIOINEN;61.363581;24.657524
04144;KYYNINKATU 22;NOKIA;K-SUPERMARKET LÖYTIS;61.483145;23.512834
40026;PIRKKALAISTORI 1;NOKIA;PIRKKALAISTORIN LIIKEKESKUS;61.477920;23.512300
04796;VÄLIKATU 22;NOKIA;S-MARKET NOKIA;61.478399;23.512828
05919;NUIJAMIESTENTIE 3;NOKIA;LÖYTÖTAVARATALO;61.465716;23.506260
05518;NUIJAMIESTENTIE 5;NOKIA;K-CITYMARKET NOKIA;61.467630;23.508825
05814;PINSIÖNTIE 23;NOKIA;S-MARKET MYLLYHAKA;61.487795;23.494499
05519;ROUNIONKATU 140;NOKIA;ABC KOLMENKULMA;61.501509;23.568163
04244;KESONTIE 2;VESILAHTI;OP VESILAHTI;61.296770;23.638300
05046;KELHONTIE 254;LEMPÄÄLÄ;TEBOIL PIRKANHOVI;61.255354;23.842795
05753;PUISTOKATU 4;LEMPÄÄLÄ;S-MARKET LEMPÄÄLÄ;61.313028;23.758831
05779;TAMPEREENTIE 21;LEMPÄÄLÄ;NORDEA LEMPÄÄLÄ;61.312870;23.752410
04578;TAMPEREENTIE 272;LEMPÄÄLÄ;KULJUNKARTANO;61.380552;23.779563
05485;IDEAPARKINKATU 4;LEMPÄÄLÄ;IDEAPARK;61.362270;23.795100
40064;IDEAPARKINKATU 4;LEMPÄÄLÄ;IDEAPARK;61.360510;23.794780
05870;APIANKATU 3;VALKEAKOSKI;LIIKETILA;61.264290;24.033280
04465;HAKALANTIE 1;VALKEAKOSKI;VALKEAKOSKEN TORIKESKUS;61.268526;24.034604
04139;VALTAKATU 9;VALKEAKOSKI;LIIKEKESKUS KOSKIKARA;61.266820;24.029380
40062;VALTAKATU 9;VALKEAKOSKI;LIIKEKESKUS KOSKIKARA;61.266830;24.028410
05812;LEMPÄÄLÄNTIE 39;VALKEAKOSKI;K-MARKET PEPPERONI;61.277799;24.015408
04494;VALTATIE 18;AKAA;NORDEA TOIJALA;61.166450;23.868030
04364;VALTATIE 8;AKAA;OP TOIJALA;61.168027;23.866616
40095;VALTATIE 8;AKAA;OP TOIJALA;61.167960;23.866550
04843;KESKUSKATU 42;AKAA;OP VIIALA;61.211163;23.766659
04756;PUISTOKATU 12;SASTAMALA;NORDEA SASTAMALA;61.340820;22.910310
04077;PUISTOKATU 2;SASTAMALA;OP VAMMALA;61.342390;22.907819
05874;SORVANKATU 5;SASTAMALA;K-SUPERMARKET SUPERI;61.323919;22.923144
40072;TORIKATU 1;SASTAMALA;TORIKESKUS;61.340535;22.909160
04536;TAITAJANTIE 1;SASTAMALA;ABC KIIKOINEN;61.473736;22.557689
04714;KAUPPAKUJA 1;SASTAMALA;NESTE HÄIJÄÄ;61.499570;23.091410
04585;UOTSOLANTIE 43 A;SASTAMALA;OP MOUHIJÄRVI;61.513510;23.008855
05283;TAMPEREENTIE 5;LAVIA;SALE LAVIA;61.596364;22.587886
04492;ASEMAKATU 1;KANKAANPÄÄ;S-MARKET KANKAANPÄÄ;61.812931;22.375610
04353;KESKUSKATU 39;KANKAANPÄÄ;K-CITYMARKET KANKAANPÄÄ;61.806863;22.388888
05856;KUNINKAANLÄHTEENKATU 4;KANKAANPÄÄ;DANSKE KANKAANPÄÄ;61.803490;22.396720
40110;TORIKATU 11;KANKAANPÄÄ;OP KANKAANPÄÄ;61.805040;22.395670
05276;JÄMIJÄRVENTIE 22;JÄMIJÄRVI;POP JÄMIJÄRVI;61.819890;22.691770
05284;PORHONTIE 1;HONKAJOKI;POP HONKAJOKI;61.993189;22.260539
05918;HÄRKIKUJA 4;HÄMEENKYRÖ;S-MARKET HÄMEENKYRÖ;61.639140;23.195880
04926;VANHA VAASANTIE 1;JULKUJÄRVI;SHELL YLÖJÄRVI;61.566413;23.524352
03814;VALTAKATU 57;KYRÖSKOSKI;NORDEA KYRÖSKOSKI;61.666820;23.179610
40022;KARHOISTENTIE 3;IKAALINEN;KOMPPI / PÄÄAULA;61.756770;23.066040
04629;VANHA TAMPEREENTIE 10;IKAALINEN;OP IKAALINEN;61.770022;23.064652
04778;HUMALANKATU 1;PARKANO;S-MARKET PARKANO;62.006863;23.011023
40129;KESKUSKATU 8;PARKANO;OP PARKANO;62.010470;23.022880
05806;VALKAMATIE 2;KIHNIÖ;OP KIHNIÖ;62.207331;23.178044
03883;KYLÄKARVIANTIE 30;KARVIA;OP KARVIA;62.133330;22.558330
05459;ASEMAKATU 5;JYVÄSKYLÄ;FORUM;62.241970;25.748640
04871;HANNIKAISENKATU 20;JYVÄSKYLÄ;MATKAKESKUS;62.242228;25.755067
05037;KAUPPAKATU 18;JYVÄSKYLÄ;NORDEA JYVÄSKYLÄ;62.241540;25.745270
04442;KAUPPAKATU 22;JYVÄSKYLÄ;OP JYVÄSKYLÄ;62.242360;25.746990
40028;KAUPPAKATU 22;JYVÄSKYLÄ;FORUM;62.242350;25.747240
05446;KAUPPAKATU 24;JYVÄSKYLÄ;SOKOS JYVÄSKYLÄ;62.242715;25.747770
05912;KAUPPAKATU 24;JYVÄSKYLÄ;SOKOS JYVÄSKYLÄ;62.242715;25.747770
05605;PUISTOKATU 2;JYVÄSKYLÄ;KOLMIKULMA;62.244475;25.750582
05955;VAPAAHERRANTIE 2;JYVÄSKYLÄ;TOURULAN PALVELUKESKUS;62.250829;25.768751
05150;VAPAUDENKATU 51;JYVÄSKYLÄ;FORUM;62.241853;25.749673
05226;KOIVUTIE 2;PALOKKA;K-MARKET JÄLKKÄRI;62.288847;25.740321
05822;KOIVUTIE 2;PALOKKA;K-MARKET JÄLKKÄRI;62.288847;25.740321
05533;PALOKANORSI 1;PALOKKA;PRISMA PALOKKA;62.288920;25.716990
40037;PALOKANORSI 1;PALOKKA;PRISMA - LIIKEKESKUS;62.288380;25.716530
05948;SAARIJÄRVENTIE 52;PALOKKA;PALOKAN KAUPPAKESKUS;62.287843;25.715024
03899;AHJOKATU 18;JYVÄSKYLÄ;AHJOKEISARI;62.259698;25.779055
05453;AHJOKATU 7;JYVÄSKYLÄ;PRISMA SEPPÄLÄ / KELLARIKERROS;62.257880;25.778020
05479;AHJOKATU 7;JYVÄSKYLÄ;PRISMA SEPPÄLÄ / PÄÄSISÄÄNKÄYNTI 1 KRS.;62.257880;25.778020
04199;VAPAAHERRANTIE 11;JYVÄSKYLÄ;MINIMANI;62.255020;25.762660
40155;VASARAKATU 29;JYVÄSKYLÄ;K-CITYMARKET SEPPÄLÄ;62.264310;25.776820
05676;NEVAKATU 1;JYVÄSKYLÄ;HUHTAKOTI;62.271352;25.800148
05522;KYLMÄLAHDENTIE 6;JYVÄSKYLÄ;K-CITYMARKET KELJO;62.215980;25.719500
40041;KYLMÄLAHDENTIE 6;JYVÄSKYLÄ;KELJON LIIKEKESKUS;62.215580;25.720350
03731;KYLMÄLAHDENTIE 8;JYVÄSKYLÄ;PRISMA KELJO;62.217180;25.720870
05566;KYLMÄLAHDENTIE 8;JYVÄSKYLÄ;PRISMA KELJO;62.217730;25.720510
05672;SYÖTTÄJÄNKATU 2;JYVÄSKYLÄ;KUOKKALAN LIIKEKESKUS;62.227688;25.773370
05040;KELTINMÄENTIE 13;JYVÄSKYLÄ;S-MARKET KELTINMÄKI;62.228049;25.681315
05956;KAIVOKATU 1;JYVÄSKYLÄ;K-SUPERMARKET LÄNSIVÄYLÄ;62.243520;25.713760
04466;VOIONMAANKATU 7;JYVÄSKYLÄ;K-MARKET RUOKAVINKKI;62.239652;25.729262
05708;ASEMATIE 1;VAAJAKOSKI;S-MARKET VAAJALA;62.248516;25.877320
05816;VAAJAKOSKENTIE 850;VAAJAKOSKI;ABC VAAJAKOSKI;62.230041;25.900326
04975;PARVIAISENTIE 3;SÄYNÄTSALO;LIIKETILA;62.138320;25.766150
04230;SETÄLÄNTIE 2;MUURAME;MUURAMEN KAUPPAKESKUS;62.136430;25.673170
05083;KIRKKOKATU 1;TIKKAKOSKI;LIIKETILA;62.388700;25.646340
04935;LAUKAANTIE 22;LAUKAA;OP LAUKAA;62.414338;25.954131
04698;LIEPEENTIE 9;LIEVESTUORE;LIIKETILA;62.260810;26.195250
03793;KESKUSTIE 36;HANKASALMI;OP HANKASALMI;62.390676;26.435428
04220;TOIVAKANTIE 30;TOIVAKKA;K-MARKET PERÄLÄ;62.095745;26.079475
04044;KORPILAHDENTIE 5;KORPILAHTI;R-KIOSKI KORPILAHTI;62.016040;25.560680
05285;KIRKKOTIE 6;PETÄJÄVESI;OP PETÄJÄVESI;62.255820;25.182720
40136;KESKUSKATU 11;JÄMSÄ;OP JÄMSÄ;61.864780;25.193010
04473;KESKUSKATU 23;JÄMSÄ;K-CITYMARKET JÄMSÄ;61.866586;25.201061
04683;KESKUSKATU 3;JÄMSÄ;NORDEA JÄMSÄ;61.863767;25.189088
04551;KENRAALINTIE 9;JÄMSÄNKOSKI;K-MARKET VILJA;61.919390;25.174120
05286;KESKUSTIE 29 A;MULTIA;OP MULTIA;62.408630;24.796480
04198;JYVÄSKYLÄNTIE 5;KEURUU;ABC KEURUU;62.254490;24.719198
05160;KEURUUNTIE 9;KEURUU;S-MARKET KEURUU;62.258067;24.708407
04603;PIHLAJAVEDENTIE 3;HAAPAMÄKI;OP HAAPAMÄKI;62.252604;24.453758
40131;KAUPPAKATU 3;SAARIJÄRVI;OP SAARIJÄRVI;62.705300;25.259630
05054;TORIKATU 5 A;SAARIJÄRVI;K-SUPERMARKET SAARIJÄRVI;62.707784;25.257934
05277;TORITIE 3 A;KANNONKOSKI;POP KANNONKOSKI;62.977448;25.262187
05684;VIRASTOTIE 8;KARSTULA;OP KARSTULA;62.878874;24.803062
05287;VAASANTIE 2;KYYJÄRVI;PALETTI;63.042880;24.560480
04151;VIRASTOTIE 2;KIVIJÄRVI;OP KIVIJÄRVI;63.128380;25.052960
04562;KESKUSTIE 47;KINNULA;OP KINNULA;63.367966;24.965412
04325;RANNANKYLÄNTIE 11;ÄÄNEKOSKI;ABC HIRVASKANGAS;62.518223;25.690208
04046;TORIKATU 1;ÄÄNEKOSKI;JYSK;62.604083;25.724393
03807;TORIKATU 2;ÄÄNEKOSKI;OP ÄÄNEKOSKI;62.603900;25.725900
40126;TYÖSKINTIE 3;ÄÄNEKOSKI;K-CITYMARKET ÄÄNEKOSKI;62.602870;25.724850
04457;ASEMAKATU 22;SUOLAHTI;K-SUPERMARKET SUOLAHTI;62.563866;25.852156
05288;KAUPPATIE 29;KONNEVESI;POP KONNEVESI;62.627860;26.288560
04968;KAUPPATIE 2;KONGINKANGAS;KONGINKANKAAN OP-LIIKEKESKUS;62.780306;25.806140
03808;PORTHANINTIE 4;VIITASAARI;OP VIITASAARI;63.074150;25.857890
04299;POSTIKUJA 1;VIITASAARI;VIITASAAREN LIIKEKESKUS;63.074095;25.860651
03783;ASEMATIE 14;PIHTIPUDAS;OP PIHTIPUDAS;63.370652;25.575891
05509;HALLITUSKATU 3;KOUVOLA;RAUTATIEASEMA / ASEMAHALLI;60.866804;26.704924
05510;KESKIKATU 2;KOUVOLA;HANSAKESKUS;60.868628;26.701566
05511;KOUVOLANKATU 30;KOUVOLA;K-SUPERMARKET SIPATTI;60.868230;26.708790
40047;TORIKATU 3-5;KOUVOLA;HANSAKESKUS;60.868740;26.700080
04539;TOMMOLANKATU 9;KOUVOLA;PRISMA KOUVOLA;60.870866;26.657298
40055;TOMMOLANKATU 9;KOUVOLA;PRISMA KOUVOLA;60.870870;26.657300
05815;KARTANOKATU 2-6;KOUVOLA;K-SUPERMARKET KANKARO;60.852420;26.695403
04921;MADEKUJA 2;KOUVOLA;R-KIOSKI LEHTOMÄKI;60.887848;26.725543
05922;UTINKATU 65;KOUVOLA;K-SUPERMARKET TORKKARI;60.874539;26.740580
04231;KALEVANTIE 1;VALKEALA;ABC VALKEALA;60.930020;26.800630
05647;LENTOPORTINTIE 3;UTTI;ABC UTTI;60.894580;26.911150
04805;PORVARINPOLKU 9;KORIA;OP KORIA;60.846987;26.603412
05515;SUVIOJANTIE 19;KORIA;ABC KORIA;60.859005;26.568164
04582;KAUPPAKATU 7;KUUSANKOSKI;K-SUPERMARKET KOSKITUULI;60.908223;26.628712
05514;KYMENLAAKSONKATU 2;KUUSANKOSKI;KUUSANKOSKEN OSTOSKESKUS;60.907180;26.625580
05049;VALTAKATU 40;KUUSANKOSKI;LIIKETILA;60.907260;26.622300
05643;TERVASHARJUNKATU 1;KUUSANKOSKI;VETURI;60.876821;26.651298
40143;TERVASHARJUNKATU 1;KUUSANKOSKI;VETURI / CM;60.876820;26.651300
05843;KUPARINTIE 4;VOIKKAA;K-MARKET WOIKANTORI;60.940976;26.621179
03896;VARUSKUNTA-ALUE;VEKARANJÄRVI;VEKARANJÄRVI  SOTILASKOTI;61.115320;26.984510
03976;KESKIKOSKENTIE 3;MYLLYKOSKI;HUONEISTOKESKUS;60.765090;26.786586
04994;PÄÄTIE 20;INKEROINEN;OP INKEROINEN;60.693540;26.840690
05850;ELIMÄENTIE 30;ANJALA;K-MARKET ANJALA;60.688560;26.805390
04358;VANHAMAANTIE 9;ELIMÄKI;OP ELIMÄKI;60.721556;26.447138
03924;IITINTIE 9;KAUSALA;OP KAUSALA;60.888769;26.337279
04096;JAALANTIE 120;JAALA;LIIKETILA;61.049380;26.484770
05327;KAPTEENINKATU 14;KOTKA;POSTI KOTKA;60.463544;26.941077
03730;KIRKKOKATU 30;KOTKA;EUROMARKET KOTKA;60.463482;26.934528
05063;KIRKKOKATU 5;KOTKA;DANSKE KOTKA;60.467685;26.945269
05186;KIRKKOKATU 7;KOTKA;NORDEA KOTKA;60.467050;26.943700
05477;KIRKKOKATU 7;KOTKA;PASAATI;60.466810;26.944280
40133;KIRKKOKATU 7;KOTKA;PASAATI;60.466550;26.944560
04656;KOULUKATU 6 B;KOTKA;K-SUPERMARKET POOKI;60.460232;26.939574
04324;TARINATIE 2;KOTKA;S-MARKET KARHUVUORI;60.483775;26.858671
05039;HAKAMÄENTIE 1;KOTKA;PRISMA KOTKA / ULKONA;60.500940;26.869200
05457;HAKAMÄENTIE 1;KOTKA;PRISMA KOTKA;60.500980;26.869080
40056;HAKAMÄENTIE 1;KOTKA;PRISMA KOTKA;60.500920;26.868280
05543;JUMALNIEMENTIE 8;KOTKA;K-CITYMARKET KOTKA;60.506234;26.915692
05113;KARHULANTIE 30;KOTKA;S-MARKET KARHULA;60.513715;26.933164
05224;KARHULANTIE 36;KOTKA;LIIKETILA;60.514690;26.931620
04392;KARJALANTIE 10;KOTKA;OP KARHULA;60.516405;26.933124
04507;HAMINANTIE 1;KOTKA;ABC AMIRAALI KOTKA;60.542060;26.974740
03758;MALMINSUONTIE 2;SILTAKYLÄ;LIIKETILA;60.496340;26.738300
05082;KAIVOKATU 10;HAMINA;NORDEA HAMINA;60.568323;27.190600
04417;PUISTOKATU 6;HAMINA;OP HAMINA;60.568360;27.191190
05164;SATAMAKATU 11;HAMINA;DANSKE HAMINA;60.568140;27.193420
05124;SIBELIUSKATU 27;HAMINA;K-SUPERMARKET KANUUNA;60.568067;27.188679
40063;SIBELIUSKATU 27;HAMINA;K-SUPERMARKET KANUUNA;60.568310;27.189240
05871;HELSINGINTIE 1;POITSILA;K-MARKET HAMINA;60.563640;27.162520
04082;KESKUSTIE 1;MIEHIKKÄLÄ;MIEHIKKÄLÄN LIIKETALO;60.671220;27.700199
04534;OPINTIE 1;VIROLAHTI;OP VIROLAHTI;60.583570;27.708030
05590;HALLITUSKATU 6;MIKKELI;CARLSON MIKKELI;61.688830;27.269390
05564;MAAHERRANKATU 13;MIKKELI;STELLA MIKKELI;61.688837;27.272633
40080;PORRASSALMENKATU 19;MIKKELI;OP MIKKELI;61.687520;27.274750
04569;PORRASSALMENKATU 23;MIKKELI;NORDEA MIKKELI;61.688360;27.275150
04279;PORRASSALMENKATU 33;MIKKELI;LIIKETILA;61.690450;27.276370
40078;SETRIKATU 2;MIKKELI;SETRI;61.680120;27.269730
05657;HIETAKATU 7;MIKKELI;ABC PITKÄJÄRVI;61.676047;27.245685
04695;SUNTIONKUJA 1;MIKKELI;S-MARKET PEITSARI;61.701430;27.305086
05591;GRAANINTIE 1;MIKKELI;GRAANI;61.686240;27.297880
05592;GRAANINTIE 1;MIKKELI;GRAANI / PRISMA;61.686530;27.298110
03989;VANHAMÄENTIE 1;MIKKELI;S-MARKET RANTAKYLÄ;61.678135;27.202317
